Unnamed: 0,bmi,gender,is_training,name,split
601,26.2595214844,Female,1,img_601.bmp,test
602,30.1285714286,Male,1,img_602.bmp,train
603,26.5418367347,Male,1,img_603.bmp,train
604,31.7517089844,Male,1,img_604.bmp,train
605,25.5729980469,Male,1,img_605.bmp,val
606,40.3466483012,Female,1,img_606.bmp,val
607,30.6634527089,Female,1,img_607.bmp,train
608,30.3415274911,Male,1,img_608.bmp,train
609,25.0647401013,Male,1,img_609.bmp,train
610,26.1891891892,Male,1,img_610.bmp,train
611,21.6959459459,Male,1,img_611.bmp,train
612,40.2341311134,Male,1,img_612.bmp,train
613,32.9188345473,Male,1,img_613.bmp,train
614,33.2781065089,Female,1,img_614.bmp,test
615,25.9569230769,Female,1,img_615.bmp,train
616,48.860770773,Female,1,img_616.bmp,train
618,32.074985122,Male,1,img_618.bmp,train
619,27.8912914104,Male,1,img_619.bmp,train
620,68.2029024456,Female,1,img_620.bmp,train
621,36.6519752755,Female,1,img_621.bmp,train
622,31.5632653061,Male,1,img_622.bmp,test
623,22.237755102,Male,1,img_623.bmp,test
624,29.6464100346,Male,1,img_624.bmp,train
625,24.7813581315,Male,1,img_625.bmp,train
626,49.378251821,Female,1,img_626.bmp,train
627,22.3116545265,Female,1,img_627.bmp,train
628,39.8326124567,Male,1,img_628.bmp,train
629,29.9504757785,Male,1,img_629.bmp,val
630,35.773964497,Female,1,img_630.bmp,train
631,31.6142011834,Female,1,img_631.bmp,train
632,29.7566137566,Female,1,img_632.bmp,train
633,23.9115646259,Female,1,img_633.bmp,train
634,39.5559210526,Male,1,img_634.bmp,test
635,29.2105263158,Male,1,img_635.bmp,train
636,32.074985122,Male,1,img_636.bmp,train
637,27.8912914104,Male,1,img_637.bmp,train
638,41.722972973,Male,1,img_638.bmp,test
639,26.3175675676,Male,1,img_639.bmp,train
640,24.3252595156,Female,1,img_640.bmp,train
641,21.740700692,Female,1,img_641.bmp,train
642,34.2764497041,Female,1,img_642.bmp,train
643,28.2863905325,Female,1,img_643.bmp,train
644,32.3125538638,Female,1,img_644.bmp,train
645,24.2344153979,Female,1,img_645.bmp,val
646,43.8494096681,Female,1,img_646.bmp,train
647,36.8021831143,Female,1,img_647.bmp,train
648,41.7365491651,Male,1,img_648.bmp,train
649,29.6424354866,Male,1,img_649.bmp,train
650,35.9936,Male,1,img_650.bmp,train
651,27.4951111111,Male,1,img_651.bmp,test
652,47.4633487654,Male,1,img_652.bmp,val
653,39.3267746914,Male,1,img_653.bmp,val
654,30.240933642,Male,1,img_654.bmp,train
655,24.8165509259,Male,1,img_655.bmp,train
656,56.5269387755,Male,1,img_656.bmp,train
657,38.3063265306,Male,1,img_657.bmp,train
658,48.5773645546,Female,1,img_658.bmp,train
659,36.4733700643,Female,1,img_659.bmp,test
660,47.5876923077,Female,1,img_660.bmp,test
661,29.2847337278,Female,1,img_661.bmp,train
662,32.4134542706,Female,1,img_662.bmp,test
663,24.6200554296,Female,1,img_663.bmp,val
664,33.891184573,Female,1,img_664.bmp,val
665,28.2426538108,Female,1,img_665.bmp,train
666,26.7763157895,Male,1,img_666.bmp,train
667,21.9078947368,Male,1,img_667.bmp,train
668,35.6183148808,Male,1,img_668.bmp,test
669,22.0305873522,Male,1,img_669.bmp,train
672,40.3466483012,Female,1,img_672.bmp,val
673,25.4990817264,Female,1,img_673.bmp,val
674,38.211628425,Male,1,img_674.bmp,train
675,28.8153263533,Male,1,img_675.bmp,train
676,45.462804999,Male,1,img_676.bmp,train
677,36.2586788336,Male,1,img_677.bmp,train
678,46.1565656566,Male,1,img_678.bmp,train
679,29.5337465565,Male,1,img_679.bmp,train
680,39.5285467128,Male,1,img_680.bmp,train
681,27.365916955,Male,1,img_681.bmp,test
682,31.0900104058,Female,1,img_682.bmp,train
683,26.517950052,Female,1,img_683.bmp,train
684,38.3505256893,Male,1,img_684.bmp,train
685,23.7075976989,Male,1,img_685.bmp,train
686,32.3537146614,Male,1,img_686.bmp,train
687,27.7317554241,Male,1,img_687.bmp,test
688,60.5199724518,Male,1,img_688.bmp,train
689,38.7327823691,Male,1,img_689.bmp,test
690,61.5644970414,Female,1,img_690.bmp,train
691,46.5893491124,Female,1,img_691.bmp,val
692,43.8494096681,Male,1,img_692.bmp,train
693,23.4907551793,Male,1,img_693.bmp,train
694,30.1792929293,Female,1,img_694.bmp,train
695,24.6921487603,Female,1,img_695.bmp,test
696,33.610887574,Female,1,img_696.bmp,train
697,26.289704142,Female,1,img_697.bmp,train
698,38.0082179931,Male,1,img_698.bmp,val
699,28.8862456747,Male,1,img_699.bmp,train
700,38.7431111111,Male,1,img_700.bmp,train
701,34.9937777778,Male,1,img_701.bmp,train
702,38.5135135135,Male,1,img_702.bmp,val
703,25.0337837838,Male,1,img_703.bmp,train
704,42.564453125,Female,1,img_704.bmp,train
705,32.6098632812,Female,1,img_705.bmp,train
706,39.3267746914,Male,1,img_706.bmp,train
707,30.5121527778,Male,1,img_707.bmp,test
708,33.610887574,Female,1,img_708.bmp,train
709,26.289704142,Female,1,img_709.bmp,test
710,34.2991180334,Male,1,img_710.bmp,test
711,25.7243385251,Male,1,img_711.bmp,train
712,48.5475607039,Female,1,img_712.bmp,train
713,21.924704834,Female,1,img_713.bmp,train
714,37.9321563182,Male,1,img_714.bmp,train
715,29.285855981,Male,1,img_715.bmp,train
716,47.8903546713,Male,1,img_716.bmp,train
717,31.9269031142,Male,1,img_717.bmp,train
718,33.7153061224,Male,1,img_718.bmp,train
719,23.6724489796,Male,1,img_719.bmp,train
720,32.9979591837,Male,1,img_720.bmp,val
721,28.693877551,Male,1,img_721.bmp,train
722,38.2567085757,Male,1,img_722.bmp,train
723,27.9669731657,Male,1,img_723.bmp,train
724,33.2230623819,Female,1,img_724.bmp,val
725,25.8401596303,Female,1,img_725.bmp,train
726,22.629112426,Female,1,img_726.bmp,test
727,19.9668639053,Female,1,img_727.bmp,test
728,32.839100346,Female,1,img_728.bmp,test
729,23.7171280277,Female,1,img_729.bmp,train
730,38.7885742188,Female,1,img_730.bmp,train
731,35.3559570312,Female,1,img_731.bmp,train
732,30.6945867677,Female,1,img_732.bmp,train
733,26.6228558699,Female,1,img_733.bmp,train
736,35.2584876543,Male,1,img_736.bmp,test
737,24.4097222222,Male,1,img_737.bmp,train
738,43.5743801653,Female,1,img_738.bmp,train
739,29.0495867769,Female,1,img_739.bmp,train
740,49.6131064902,Male,1,img_740.bmp,test
741,32.1894559966,Male,1,img_741.bmp,train
743,33.891184573,Female,1,img_743.bmp,train
744,34.0789473684,Male,1,img_744.bmp,test
745,23.0032894737,Male,1,img_745.bmp,train
746,37.7290298367,Male,1,img_746.bmp,train
747,26.5158566335,Male,1,img_747.bmp,train
748,32.3203227622,Male,1,img_748.bmp,val
749,22.6901857759,Male,1,img_749.bmp,train
750,37.6528040328,Male,1,img_750.bmp,train
751,23.9206049149,Male,1,img_751.bmp,train
752,39.5285467128,Male,1,img_752.bmp,train
753,31.9269031142,Male,1,img_753.bmp,train
754,37.072265625,Female,1,img_754.bmp,val
755,33.2963867188,Female,1,img_755.bmp,test
756,44.7040863177,Female,1,img_756.bmp,train
757,32.7614784206,Female,1,img_757.bmp,train
758,39.4858908895,Female,1,img_758.bmp,test
759,30.2284332169,Female,1,img_759.bmp,val
760,31.1476124885,Female,1,img_760.bmp,train
761,25.1763085399,Female,1,img_761.bmp,train
762,36.0191579416,Male,1,img_762.bmp,train
763,27.5624860771,Male,1,img_763.bmp,val
764,29.4112244898,Male,1,img_764.bmp,train
765,25.8244897959,Male,1,img_765.bmp,train
766,52.4186095358,Female,1,img_766.bmp,train
767,45.7739970594,Female,1,img_767.bmp,train
768,43.0663844954,Female,1,img_768.bmp,train
769,40.2474938739,Female,1,img_769.bmp,test
770,43.5743801653,Female,1,img_770.bmp,train
771,27.4357208448,Female,1,img_771.bmp,train
772,41.19140625,Female,1,img_772.bmp,test
773,27.4609375,Female,1,img_773.bmp,train
774,31.1150295858,Female,1,img_774.bmp,train
775,23.2946745562,Female,1,img_775.bmp,test
776,21.663877551,Male,1,img_776.bmp,val
777,18.6510204082,Male,1,img_777.bmp,train
778,33.6700824237,Female,1,img_778.bmp,train
779,25.0568055246,Female,1,img_779.bmp,train
780,29.088636841,Female,1,img_780.bmp,val
781,21.7057340895,Female,1,img_781.bmp,val
782,47.4633487654,Male,1,img_782.bmp,train
783,40.8184799383,Male,1,img_783.bmp,test
784,33.9023919753,Male,1,img_784.bmp,train
785,23.0536265432,Male,1,img_785.bmp,train
786,24.6891259105,Female,1,img_786.bmp,train
787,20.1170655567,Female,1,img_787.bmp,test
788,40.2887110727,Female,1,img_788.bmp,val
789,27.365916955,Female,1,img_789.bmp,train
790,36.7501929012,Male,1,img_790.bmp,train
791,30.9189814815,Male,1,img_791.bmp,train
792,42.5342194009,Male,1,img_792.bmp,train
793,27.1940091252,Male,1,img_793.bmp,train
794,34.4326530612,Male,1,img_794.bmp,train
795,25.8244897959,Male,1,img_795.bmp,train
796,40.6828703704,Male,1,img_796.bmp,train
797,29.8341049383,Male,1,img_797.bmp,train
798,27.6895918367,Male,1,img_798.bmp,val
799,24.1028571429,Male,1,img_799.bmp,train
800,40.6828703704,Male,1,img_800.bmp,val
801,21.6975308642,Male,1,img_801.bmp,test
802,29.5316110061,Male,1,img_802.bmp,train
803,21.4104179794,Male,1,img_803.bmp,train
804,26.7763157895,Male,1,img_804.bmp,test
805,23.125,Male,1,img_805.bmp,train
806,41.5547006943,Male,1,img_806.bmp,train
807,32.979921186,Male,1,img_807.bmp,train
808,42.4924444444,Male,1,img_808.bmp,train
809,29.3697777778,Male,1,img_809.bmp,train
810,45.5743243243,Male,1,img_810.bmp,test
811,25.6756756757,Male,1,img_811.bmp,train
812,36.6145833333,Female,1,img_812.bmp,train
813,25.7658179012,Female,1,img_813.bmp,train
814,36.3119834711,Male,1,img_814.bmp,train
815,26.6287878788,Male,1,img_815.bmp,train
816,27.4609375,Female,1,img_816.bmp,train
817,24.0283203125,Female,1,img_817.bmp,test
818,37.9423174228,Male,1,img_818.bmp,train
819,24.8996458087,Male,1,img_819.bmp,val
821,29.0948669712,Female,1,img_821.bmp,train
822,25.3971854652,Male,1,img_822.bmp,train
823,22.1487082546,Male,1,img_823.bmp,train
825,26.4560946746,Male,1,img_825.bmp,train
826,44.9890738814,Female,1,img_826.bmp,test
827,35.8449531738,Female,1,img_827.bmp,train
828,38.3910943079,Male,1,img_828.bmp,train
829,25.8401596303,Male,1,img_829.bmp,train
830,27.4357208448,Female,1,img_830.bmp,test
831,24.2079889807,Female,1,img_831.bmp,train
832,33.6700824237,Female,1,img_832.bmp,test
833,29.7549565605,Female,1,img_833.bmp,train
834,40.1714285714,Male,1,img_834.bmp,test
835,35.15,Male,1,img_835.bmp,train
836,54.7697368421,Male,1,img_836.bmp,train
837,30.4276315789,Male,1,img_837.bmp,train
838,35.5804081633,Female,1,img_838.bmp,train
839,29.4112244898,Female,1,img_839.bmp,val
840,38.2418981481,Male,1,img_840.bmp,train
841,26.9863040123,Male,1,img_841.bmp,test
842,22.6713249127,Female,1,img_842.bmp,train
843,20.9709755442,Female,1,img_843.bmp,train
844,44.7040863177,Female,1,img_844.bmp,train
845,31.7931588613,Female,1,img_845.bmp,test
846,31.0011259148,Male,1,img_846.bmp,train
847,27.0435353725,Male,1,img_847.bmp,val
848,39.7450902599,Male,1,img_848.bmp,train
849,33.4695496925,Male,1,img_849.bmp,test
850,27.0926709735,Female,1,img_850.bmp,train
851,20.8284695923,Female,1,img_851.bmp,val
852,35.6183148808,Male,1,img_852.bmp,val
853,26.3839369488,Male,1,img_853.bmp,test
854,34.1671983487,Male,1,img_854.bmp,train
855,26.1200975793,Male,1,img_855.bmp,test
856,50.853587963,Male,1,img_856.bmp,train
857,34.5804398148,Male,1,img_857.bmp,test
858,27.4609375,Female,1,img_858.bmp,train
859,21.4538574219,Female,1,img_859.bmp,train
862,29.3723599633,Female,1,img_862.bmp,train
863,25.8218549128,Female,1,img_863.bmp,test
864,42.5342194009,Male,1,img_864.bmp,train
865,32.074985122,Male,1,img_865.bmp,test
866,33.4955632716,Male,1,img_866.bmp,train
867,28.7492283951,Male,1,img_867.bmp,test
868,44.7040863177,Female,1,img_868.bmp,train
869,31.4703856749,Female,1,img_869.bmp,val
870,39.5285467128,Male,1,img_870.bmp,train
871,28.1260813149,Male,1,img_871.bmp,test
872,35.8673469388,Male,1,img_872.bmp,train
873,27.9765306122,Male,1,img_873.bmp,train
874,30.4651045603,Female,1,img_874.bmp,train
875,24.4429327286,Female,1,img_875.bmp,train
876,37.072265625,Female,1,img_876.bmp,train
877,31.7517089844,Female,1,img_877.bmp,train
878,41.5976331361,Male,1,img_878.bmp,test
879,23.2946745562,Male,1,img_879.bmp,train
880,34.2073961938,Male,1,img_880.bmp,train
881,30.7106401384,Male,1,img_881.bmp,train
882,31.8693333333,Male,1,img_882.bmp,train
883,25.6204444444,Male,1,img_883.bmp,val
884,50.0298438935,Female,1,img_884.bmp,train
885,22.5941230487,Female,1,img_885.bmp,train
886,28.5885736957,Male,1,img_886.bmp,train
887,22.3130331283,Male,1,img_887.bmp,train
888,34.9229226999,Female,1,img_888.bmp,test
889,23.9605702829,Female,1,img_889.bmp,test
890,33.9023919753,Male,1,img_890.bmp,train
891,25.7658179012,Male,1,img_891.bmp,train
892,38.0082179931,Female,1,img_892.bmp,train
893,27.365916955,Female,1,img_893.bmp,train
894,39.4540816327,Female,1,img_894.bmp,test
895,35.15,Female,1,img_895.bmp,train
896,42.5965693918,Female,1,img_896.bmp,train
897,38.8380485632,Female,1,img_897.bmp,test
898,25.4990817264,Female,1,img_898.bmp,train
899,21.4644168962,Female,1,img_899.bmp,train
900,40.9012812434,Male,1,img_900.bmp,train
901,31.3035076665,Male,1,img_901.bmp,train
902,40.2665088757,Female,1,img_902.bmp,train
903,32.9453254438,Female,1,img_903.bmp,train
904,35.5275878906,Female,1,img_904.bmp,train
905,24.0283203125,Female,1,img_905.bmp,train
906,28.12,Female,1,img_906.bmp,train
907,22.4569444444,Female,1,img_907.bmp,train
908,34.1668319778,Male,1,img_908.bmp,train
909,24.4048799841,Male,1,img_909.bmp,train
910,51.3655832703,Female,1,img_910.bmp,val
911,40.5610985135,Female,1,img_911.bmp,train
912,43.536199599,Male,1,img_912.bmp,train
913,34.7663176654,Male,1,img_913.bmp,test
914,31.0651855469,Female,1,img_914.bmp,test
915,27.4609375,Female,1,img_915.bmp,test
916,32.5462962963,Male,1,img_916.bmp,train
917,23.0536265432,Male,1,img_917.bmp,train
918,32.687067474,Male,1,img_918.bmp,val
919,26.6057525952,Male,1,img_919.bmp,train
920,39.0478079746,Male,1,img_920.bmp,test
921,24.4048799841,Male,1,img_921.bmp,train
922,40.4423725451,Male,1,img_922.bmp,val
923,29.285855981,Male,1,img_923.bmp,train
924,31.5278407659,Female,1,img_924.bmp,train
925,26.5684051398,Female,1,img_925.bmp,train
926,35.1426170972,Male,1,img_926.bmp,train
927,29.9745851712,Male,1,img_927.bmp,train
928,46.8076034447,Female,1,img_928.bmp,test
929,27.6120562907,Female,1,img_929.bmp,train
930,30.3415274911,Male,1,img_930.bmp,test
931,25.0647401013,Male,1,img_931.bmp,val
932,40.3466483012,Female,1,img_932.bmp,train
933,24.3693755739,Female,1,img_933.bmp,val
934,30.1792929293,Female,1,img_934.bmp,train
935,23.4010560147,Female,1,img_935.bmp,test
936,28.3627322199,Male,1,img_936.bmp,train
937,22.4263464065,Male,1,img_937.bmp,train
938,33.6351351351,Male,1,img_938.bmp,train
939,22.8513513514,Male,1,img_939.bmp,train
940,25.0647401013,Male,1,img_940.bmp,train
941,21.7667479827,Male,1,img_941.bmp,val
942,31.0545910494,Male,1,img_942.bmp,test
943,26.9863040123,Male,1,img_943.bmp,train
944,36.9145137576,Female,1,img_944.bmp,train
945,28.0550304558,Female,1,img_945.bmp,train
946,41.6569391847,Female,1,img_946.bmp,train
947,34.9229226999,Female,1,img_947.bmp,train
948,45.5122912366,Male,1,img_948.bmp,train
949,29.0223306436,Male,1,img_949.bmp,train
950,35.723877551,Male,1,img_950.bmp,train
951,26.8287755102,Male,1,img_951.bmp,train
952,27.6325683594,Female,1,img_952.bmp,train
953,21.96875,Female,1,img_953.bmp,test
954,34.006987369,Female,1,img_954.bmp,train
955,27.3945176028,Female,1,img_955.bmp,val
956,59.6144,Male,1,img_956.bmp,train
957,38.7431111111,Male,1,img_957.bmp,test
958,29.1560570988,Male,1,img_958.bmp,train
959,25.0877700617,Male,1,img_959.bmp,val
960,44.7040863177,Female,1,img_960.bmp,train
961,30.5020661157,Female,1,img_961.bmp,train
962,25.0149219467,Male,1,img_962.bmp,train
963,20.9802571166,Male,1,img_963.bmp,train
964,32.7722674073,Male,1,img_964.bmp,train
965,29.9831382662,Male,1,img_965.bmp,test
966,41.5346679688,Female,1,img_966.bmp,train
967,36.2141113281,Female,1,img_967.bmp,train
968,32.0789359862,Male,1,img_968.bmp,train
969,24.4772923875,Male,1,img_969.bmp,train
970,36.3101536911,Female,1,img_970.bmp,train
971,30.9964726631,Female,1,img_971.bmp,train
972,36.3101536911,Female,1,img_972.bmp,train
973,24.4429327286,Female,1,img_973.bmp,train
974,40.2341311134,Female,1,img_974.bmp,train
975,33.650364204,Female,1,img_975.bmp,test
976,33.2781065089,Female,1,img_976.bmp,test
977,26.6224852071,Female,1,img_977.bmp,val
978,28.2634693878,Male,1,img_978.bmp,train
979,25.3940816327,Male,1,img_979.bmp,val
980,33.2230623819,Male,1,img_980.bmp,train
981,23.6252888049,Male,1,img_981.bmp,train
982,40.2341311134,Female,1,img_982.bmp,train
983,27.4323621228,Female,1,img_983.bmp,train
984,62.4091836735,Male,1,img_984.bmp,train
985,38.0193877551,Male,1,img_985.bmp,val
986,37.3020408163,Male,1,img_986.bmp,train
987,26.5418367347,Male,1,img_987.bmp,train
988,44.2806752331,Female,1,img_988.bmp,test
989,35.4245401864,Female,1,img_989.bmp,test
990,32.4461538462,Female,1,img_990.bmp,train
991,24.459408284,Female,1,img_991.bmp,train
992,40.1714285714,Male,1,img_992.bmp,train
993,34.4326530612,Male,1,img_993.bmp,test
994,34.698117539,Female,1,img_994.bmp,train
995,26.6287878788,Female,1,img_995.bmp,val
996,32.074985122,Male,1,img_996.bmp,train
997,26.4967268399,Male,1,img_997.bmp,val
998,40.8481445312,Female,1,img_998.bmp,train
999,33.9829101562,Female,1,img_999.bmp,train
1000,42.2408267906,Male,1,img_1000.bmp,val
1001,36.045505528,Male,1,img_1001.bmp,train
1002,31.1667387543,Male,1,img_1002.bmp,train
1003,23.5650951557,Male,1,img_1003.bmp,train
1004,43.22298953,Female,1,img_1004.bmp,train
1005,29.1285364224,Female,1,img_1005.bmp,test
1006,29.285855981,Male,1,img_1006.bmp,train
1007,22.3130331283,Male,1,img_1007.bmp,train
1008,46.6275510204,Female,1,img_1008.bmp,train
1009,37.3020408163,Female,1,img_1009.bmp,train
1010,56.277970679,Male,1,img_1010.bmp,train
1011,29.5628858025,Male,1,img_1011.bmp,test
1012,40.7631825859,Male,1,img_1012.bmp,train
1013,26.252017264,Male,1,img_1013.bmp,test
1014,38.7327823691,Female,1,img_1014.bmp,test
1015,29.0495867769,Female,1,img_1015.bmp,val
1016,39.7450902599,Male,1,img_1016.bmp,test
1017,29.9831382662,Male,1,img_1017.bmp,test
1018,26.6388067724,Female,1,img_1018.bmp,train
1019,22.4823972051,Female,1,img_1019.bmp,train
1020,35.2584876543,Male,1,img_1020.bmp,train
1021,24.4097222222,Male,1,img_1021.bmp,train
1022,31.2444444444,Male,1,img_1022.bmp,test
1023,26.2453333333,Male,1,img_1023.bmp,train
1024,40.8243243243,Male,1,img_1024.bmp,train
1025,36.2027027027,Male,1,img_1025.bmp,test
1026,34.1668319778,Female,1,img_1026.bmp,train
1027,29.8436818092,Female,1,img_1027.bmp,val
1028,41.8369371157,Male,1,img_1028.bmp,train
1029,27.8912914104,Male,1,img_1029.bmp,val
1030,28.2067901235,Male,1,img_1030.bmp,train
1031,27.1219135802,Male,1,img_1031.bmp,train
1032,40.2887110727,Female,1,img_1032.bmp,train
1033,25.0854238754,Female,1,img_1033.bmp,train
1034,28.0550304558,Male,1,img_1034.bmp,test
1035,25.8401596303,Male,1,img_1035.bmp,test
1038,45.1537629758,Male,1,img_1038.bmp,train
1039,25.3894896194,Male,1,img_1039.bmp,train
1040,29.3723599633,Male,1,img_1040.bmp,train
1041,27.4357208448,Male,1,img_1041.bmp,train
1042,40.8951022706,Male,1,img_1042.bmp,test
1043,31.0011259148,Male,1,img_1043.bmp,train
1044,29.0495867769,Female,1,img_1044.bmp,test
1045,24.5307621671,Female,1,img_1045.bmp,train
1046,38.3505256893,Male,1,img_1046.bmp,train
1047,35.2824836342,Male,1,img_1047.bmp,train
1048,52.1082754738,Male,1,img_1048.bmp,val
1049,41.6866203791,Male,1,img_1049.bmp,train
1050,32.6324301617,Male,1,img_1050.bmp,train
1051,25.1018693552,Male,1,img_1051.bmp,test
1052,29.267755102,Female,1,img_1052.bmp,test
1053,22.9551020408,Female,1,img_1053.bmp,train
1054,36.8021831143,Female,1,img_1054.bmp,train
1055,26.6228558699,Female,1,img_1055.bmp,train
1056,33.0511803214,Male,1,img_1056.bmp,train
1057,31.5171592938,Male,1,img_1057.bmp,test
1058,35.5405555556,Female,1,img_1058.bmp,train
1059,32.8066666667,Female,1,img_1059.bmp,train
1060,30.7024489796,Male,1,img_1060.bmp,train
1061,24.9636734694,Male,1,img_1061.bmp,test
1062,47.2416,Male,1,img_1062.bmp,train
1063,39.2430222222,Male,1,img_1063.bmp,train
1064,29.9831382662,Male,1,img_1064.bmp,train
1065,24.2654235271,Male,1,img_1065.bmp,train
1066,41.19140625,Female,1,img_1066.bmp,val
1067,38.6169433594,Female,1,img_1067.bmp,train
1068,63.9090909091,Female,1,img_1068.bmp,test
1069,44.7040863177,Female,1,img_1069.bmp,train
1071,23.1081081081,Male,1,img_1071.bmp,test
1072,30.6804205515,Male,1,img_1072.bmp,test
1073,27.8912914104,Male,1,img_1073.bmp,train
1074,44.1809210526,Male,1,img_1074.bmp,train
1075,29.8190789474,Male,1,img_1075.bmp,train
1076,36.9756738988,Male,1,img_1076.bmp,test
1077,26.5762656147,Male,1,img_1077.bmp,train
1078,47.1248852158,Female,1,img_1078.bmp,train
1079,31.6317722681,Female,1,img_1079.bmp,train
1080,37.1189164371,Female,1,img_1080.bmp,test
1081,30.6634527089,Female,1,img_1081.bmp,test
1082,33.084251607,Female,1,img_1082.bmp,train
1083,26.790174472,Female,1,img_1083.bmp,train
1084,38.9473684211,Male,1,img_1084.bmp,train
1085,32.8618421053,Male,1,img_1085.bmp,train
1086,38.1182222222,Male,1,img_1086.bmp,test
1087,27.4951111111,Male,1,img_1087.bmp,train
1088,42.9611111111,Female,1,img_1088.bmp,test
1089,31.2444444444,Female,1,img_1089.bmp,train
1090,42.8738975418,Male,1,img_1090.bmp,train
1091,36.2779133046,Male,1,img_1091.bmp,train
1092,48.860770773,Female,1,img_1092.bmp,train
1093,30.0681666295,Female,1,img_1093.bmp,train
1094,32.1884030775,Male,1,img_1094.bmp,train
1095,28.8904109589,Male,1,img_1095.bmp,test
1096,39.3267746914,Male,1,img_1096.bmp,train
1097,33.2243441358,Male,1,img_1097.bmp,train
1098,24.4429327286,Female,1,img_1098.bmp,val
1100,37.1013513514,Male,1,img_1100.bmp,train
1101,25.5472972973,Male,1,img_1101.bmp,train
1102,36.0140739351,Male,1,img_1102.bmp,train
1103,25.0647401013,Male,1,img_1103.bmp,train
1104,34.4054054054,Male,1,img_1104.bmp,train
1105,28.3716216216,Male,1,img_1105.bmp,train
1106,41.5346679688,Female,1,img_1106.bmp,train
1107,35.0126953125,Female,1,img_1107.bmp,train
1108,40.6177777778,Male,1,img_1108.bmp,train
1109,23.7457777778,Male,1,img_1109.bmp,train
1110,24.1385030864,Male,1,img_1110.bmp,train
1111,23.7316743827,Male,1,img_1111.bmp,train
1112,40.7212854592,Male,1,img_1112.bmp,test
1113,28.1702043245,Male,1,img_1113.bmp,test
1114,37.2719982179,Female,1,img_1114.bmp,train
1115,32.573847182,Female,1,img_1115.bmp,train
1116,47.5494276795,Female,1,img_1116.bmp,train
1117,41.1485431842,Female,1,img_1117.bmp,train
1118,44.2090835797,Female,1,img_1118.bmp,train
1119,40.8083848428,Female,1,img_1119.bmp,train
1120,31.6317722681,Female,1,img_1120.bmp,test
1122,56.5269387755,Male,1,img_1122.bmp,train
1123,37.0151020408,Male,1,img_1123.bmp,train
1124,78.9081632653,Male,1,img_1124.bmp,test
1125,48.2057142857,Male,1,img_1125.bmp,train
1126,24.4097222222,Male,1,img_1126.bmp,val
1128,40.8243243243,Male,1,img_1128.bmp,val
1129,33.1216216216,Male,1,img_1129.bmp,train
1130,24.2079889807,Female,1,img_1130.bmp,train
1131,20.9802571166,Female,1,img_1131.bmp,train
1132,41.5346679688,Female,1,img_1132.bmp,test
1133,34.6694335938,Female,1,img_1133.bmp,train
1134,42.2408267906,Male,1,img_1134.bmp,train
1135,33.7926614325,Male,1,img_1135.bmp,val
1136,31.0011259148,Male,1,img_1136.bmp,train
1137,24.1413023081,Male,1,img_1137.bmp,train
1138,34.7476586889,Female,1,img_1138.bmp,train
1139,30.1755983351,Female,1,img_1139.bmp,train
1140,46.0206308272,Male,1,img_1140.bmp,train
1141,27.0545526681,Male,1,img_1141.bmp,train
1142,31.7960722079,Male,1,img_1142.bmp,train
1143,28.3096607816,Male,1,img_1143.bmp,train
1144,38.0082179931,Female,1,img_1144.bmp,train
1145,29.7984429066,Female,1,img_1145.bmp,train
1146,31.7067346939,Male,1,img_1146.bmp,train
1147,29.6981632653,Male,1,img_1147.bmp,test
1148,38.1020507812,Female,1,img_1148.bmp,train
1149,30.0354003906,Female,1,img_1149.bmp,train
1150,28.7716962525,Male,1,img_1150.bmp,test
1151,23.6875410914,Male,1,img_1151.bmp,train
1152,29.0382785467,Male,1,img_1152.bmp,test
1153,25.8455882353,Male,1,img_1153.bmp,train
1154,41.3191836735,Male,1,img_1154.bmp,train
1155,34.576122449,Male,1,img_1155.bmp,train
1156,40.4423725451,Male,1,img_1156.bmp,test
1157,27.8912914104,Male,1,img_1157.bmp,train
1158,44.1930943892,Male,1,img_1158.bmp,val
1159,39.5759054232,Male,1,img_1159.bmp,train
1160,56.24,Male,1,img_1160.bmp,test
1161,32.4942222222,Male,1,img_1161.bmp,train
1162,37.7644628099,Female,1,img_1162.bmp,train
1163,32.1159320478,Female,1,img_1163.bmp,train
1165,23.8852157943,Female,1,img_1165.bmp,val
1166,26.7577854671,Male,1,img_1166.bmp,train
1167,25.9976211073,Male,1,img_1167.bmp,train
1168,28.2863905325,Female,1,img_1168.bmp,train
1169,19.9668639053,Female,1,img_1169.bmp,train
1170,33.4695496925,Male,1,img_1170.bmp,val
1171,26.4967268399,Male,1,img_1171.bmp,test
1174,40.6177777778,Male,1,img_1174.bmp,train
1175,30.1196444444,Male,1,img_1175.bmp,train
1176,47.8231292517,Female,1,img_1176.bmp,train
1177,34.5389266818,Female,1,img_1177.bmp,train
1178,39.1512586322,Female,1,img_1178.bmp,val
1179,32.2606371129,Female,1,img_1179.bmp,train
1180,47.4671052632,Male,1,img_1180.bmp,train
1181,41.3815789474,Male,1,img_1181.bmp,train
1182,44.9456449098,Female,1,img_1182.bmp,test
1183,36.8021831143,Female,1,img_1183.bmp,train
1184,32.8480015012,Female,1,img_1184.bmp,train
1185,24.6689810471,Female,1,img_1185.bmp,train
1186,32.2806122449,Male,1,img_1186.bmp,train
1187,21.5204081633,Male,1,img_1187.bmp,train
1188,23.7747138398,Female,1,img_1188.bmp,train
1189,20.1170655567,Female,1,img_1189.bmp,train
